Open,High,Low,Close,Adj Close,Volume,Date,CI1,CI2,CI3,CI4,CI5,CI6,CI7
43.72000122,44.29999924,43.71500015,44.10499954,41.87548828,117684400,12/18/2017,0,0,9,0,9,0,0
43.75749969,43.84749985,43.52249908,43.63499832,41.42924881,109745600,12/19/2017,0,9,0,9,0,0,0
43.71749878,43.85499954,43.3125,43.58750153,41.38415909,93902400,12/20/2017,8,6,8,6,0,10,10
43.54249954,44.00500107,43.52500153,43.75249863,41.54082489,83799600,12/21/2017,12,12,12,0,12,12,12
43.66999817,43.85499954,43.625,43.75249863,41.54082489,65397600,12/22/2017,8,8,0,6,6,6,6
42.70000076,42.86750031,42.41999817,42.64250183,40.4869194,132742000,12/26/2017,0,0,4,4,0,8,0
42.52500153,42.69499969,42.42750168,42.65000153,40.49404144,85992800,12/27/2017,6,6,6,6,12,6,6
42.75,42.96250153,42.61999893,42.77000046,40.60797501,65920800,12/28/2017,3,3,12,6,4,4,4
42.63000107,42.64749908,42.30500031,42.30749893,40.16885376,103999600,12/29/2017,0,7,0,2,2,3,0
42.54000092,43.07500076,42.31499863,43.06499863,40.88806534,102223600,1/2/2018,0,4,3,3,0,10,0
43.13249969,43.63750076,42.99000168,43.05749893,40.88094711,118071600,1/3/2018,4,6,6,4,11,0,11
43.13499832,43.36750031,43.02000046,43.25749969,41.07083511,89738400,1/4/2018,6,6,6,6,0,8,8
43.36000061,43.84249878,43.26250076,43.75,41.5384407,94640000,1/5/2018,10,12,10,0,12,12,4
43.58750153,43.90250015,43.48249817,43.58750153,41.38415909,82271200,1/8/2018,8,8,0,6,6,4,0
43.63750076,43.76499939,43.35250092,43.58250046,41.3794136,86336000,1/9/2018,0,6,4,4,0,7,7
43.29000092,43.57500076,43.25,43.57249832,41.36991882,95839600,1/10/2018,8,8,8,0,7,12,7
43.64749908,43.87250137,43.62250137,43.81999969,41.60490036,74670800,1/11/2018,10,10,0,8,6,8,6
44.04499817,44.34000015,43.91249847,44.27249908,42.03453064,101672400,1/12/2018,0,0,9,0,9,0,0
44.47499847,44.84749985,44.03499985,44.04750061,41.82090378,118263600,1/16/2018,0,9,0,9,0,0,0
44.03749847,44.8125,43.76750183,44.77500153,42.51162338,137547200,1/17/2018,9,4,14,12,0,12,15
44.84249878,45.02500153,44.5625,44.81499863,42.54960632,124773600,1/18/2018,3,8,8,0,7,12,0
44.65250015,44.89500046,44.35250092,44.61500168,42.35971451,129700400,1/19/2018,3,3,3,3,4,4,0
44.32500076,44.44499969,44.15000153,44.25,42.01316833,108434400,1/22/2018,0,2,1,2,3,2,0
44.32500076,44.86000061,44.20500183,44.25999832,42.02265167,130756400,1/23/2018,2,2,8,6,4,2,4
44.3125,44.32500076,43.29999924,43.55500031,41.35329819,204420400,1/24/2018,0,5,2,2,2,3,0
43.62749863,43.73749924,42.63249969,42.77750015,40.61510086,166116000,1/25/2018,0,4,2,3,0,5,0
43,43,42.51499939,42.87749863,40.71004105,156572000,1/26/2018,5,8,5,4,8,4,8
42.54000092,42.54000092,41.76750183,41.99000168,39.86740875,202561600,1/29/2018,5,5,3,4,3,6,0
41.38249969,41.84249878,41.17499924,41.74250031,39.6324234,184192800,1/30/2018,0,6,4,4,0,5,5
41.71749878,42.11000061,41.625,41.85749817,39.74160385,129915600,1/31/2018,10,14,9,0,10,10,9
41.79249954,42.15499878,41.68999863,41.94499969,39.82468414,188923200,2/1/2018,16,11,0,9,12,9,9
41.5,41.70000076,40.02500153,40.125,38.0966835,346375200,2/2/2018,0,0,0,6,0,6,0
39.77500153,40.97000122,39,39.12250137,37.14486313,290954000,2/5/2018,6,6,8,6,8,9,9
38.70750046,40.93000031,38.5,40.75749969,38.6972084,272975200,2/6/2018,12,4,12,4,8,8,8
40.77249908,40.84999847,39.76750183,39.88499832,37.86881256,206434400,2/7/2018,0,7,0,2,2,3,0
40.07249832,40.25,38.75749969,38.78749847,36.82679749,217562000,2/8/2018,0,3,2,2,0,7,0
39.26750183,39.47249985,37.56000137,39.10250092,37.27723694,282690400,2/9/2018,8,8,8,4,12,4,12
39.625,40.97249985,39.37749863,40.67750168,38.77871704,243278000,2/12/2018,9,9,8,6,8,6,6
40.48749924,41.1875,40.41249847,41.08499908,39.16719437,130196800,2/13/2018,0,8,0,12,6,0,10
40.75999832,41.88499832,40.72000122,41.84249878,39.88933563,162579600,2/14/2018,8,0,20,18,0,15,15
42.44749832,43.27249908,42.25,43.24750137,41.22874832,204588800,2/15/2018,0,18,18,0,12,12,12
43.09000015,43.70500183,42.94250107,43.10749817,41.09529495,160704400,2/16/2018,7,7,0,4,4,6,0
43.01250076,43.56499863,42.85499954,42.96250153,40.95705414,135722000,2/20/2018,0,3,2,2,0,7,0
43.20750046,43.52999878,42.75249863,42.76750183,40.77115631,149886400,2/21/2018,2,2,2,3,6,3,0
42.95000076,43.48749924,42.92750168,43.125,41.11197281,123967600,2/22/2018,5,5,9,6,6,5,6
43.41749954,43.91249847,43.38499832,43.875,41.82696915,135249600,2/23/2018,0,15,6,9,12,0,0
44.08750153,44.84749985,44.05250168,44.74250031,42.65396881,152648800,2/26/2018,21,12,12,21,0,0,0
44.77500153,45.11999893,44.54000092,44.59749985,42.51574326,155712400,2/27/2018,9,0,9,0,0,0,0
44.81499863,45.15499878,44.51250076,44.52999878,42.4513855,151128400,2/28/2018,6,6,6,6,0,12,12
44.63499832,44.94499969,43.16500092,43.75,41.70780182,195208000,3/1/2018,6,6,6,0,6,12,0
43.20000076,44.07500076,43.11249924,44.05250168,41.99617767,153816000,3/2/2018,4,4,6,4,6,4,4
43.80250168,44.43500137,43.63000107,44.20500183,42.14156723,113605600,3/5/2018,0,8,4,0,4,6,4
44.47750092,44.5625,44.03250122,44.16749954,42.10580826,95154000,3/6/2018,10,7,0,7,10,8,8
43.73500061,43.96250153,43.56750107,43.75749969,41.71494293,126814000,3/7/2018,0,0,4,4,2,6,0
43.86999893,44.27999878,43.76750183,44.23500061,42.17016602,95096400,3/8/2018,4,9,12,6,9,7,9
44.49000168,45,44.34749985,44.99499893,42.89468002,128740800,3/9/2018,0,16,6,6,10,6,0
45.07249832,45.59749985,45.05250168,45.43000031,43.30938721,128828400,3/12/2018,18,8,8,18,15,0,15
45.64749908,45.875,44.81000137,44.99250031,42.89230728,126774000,3/13/2018,6,0,12,9,0,15,0
45.08000183,45.13000107,44.45249939,44.61000061,42.52764893,117473600,3/14/2018,6,6,6,6,12,6,6
44.625,45.06000137,44.51750183,44.66249847,42.57769775,90975200,3/15/2018,3,3,12,6,4,4,4
44.66249847,44.77999878,44.40499878,44.50500107,42.4275589,157618800,3/16/2018,0,10,0,3,6,3,6
44.33000183,44.36750031,43.41500092,43.82500076,41.77929306,133787200,3/19/2018,0,0,0,6,0,6,0
43.81000137,44.20000076,43.73500061,43.81000137,41.76499939,78597600,3/20/2018,6,6,8,6,8,9,9
43.75999832,43.77249908,42.81499863,42.81750107,40.81883621,148219600,3/21/2018,6,3,6,3,4,8,0
42.5,43.16999817,42.15000153,42.21250153,40.24207306,165963200,3/22/2018,0,4,4,3,3,3,3
42.09749985,42.47999954,41.23500061,41.23500061,39.31019974,164115200,3/23/2018,0,6,3,0,3,6,0
42.01750183,43.27500153,41.61000061,43.19250107,41.17632294,150164800,3/26/2018,12,9,4,8,9,8,4
43.41999817,43.78749847,41.72999954,42.08499908,40.12052536,163690400,3/27/2018,0,3,2,0,5,0,0
41.8125,42.50500107,41.29750061,41.61999893,39.67722321,166674000,3/28/2018,6,6,6,6,0,8,8
41.95249939,42.9375,41.72499847,41.94499969,39.9870491,153594000,3/29/2018,7,12,7,0,8,8,8
41.65999985,42.23500061,41.11750031,41.66999817,39.72488403,150347200,4/2/2018,8,8,0,6,6,6,6
41.90999985,42.1875,41.22000122,42.09749985,40.13244247,121112000,4/3/2018,0,0,6,10,0,10,6
41.22000122,43.00249863,41.19250107,42.90250015,40.89986038,138422000,4/4/2018,0,12,22,0,18,8,8
43.14500046,43.55749893,43.02000046,43.20000076,41.18347931,107732800,4/5/2018,8,10,4,12,6,4,10
42.74250031,43.11999893,42.04999924,42.09500122,40.13005066,140021200,4/6/2018,0,3,2,2,0,7,0
42.47000122,43.27249908,42.46250153,42.51250076,40.52806473,116070800,4/9/2018,4,4,4,6,12,3,3
43.25,43.5,42.88249969,43.3125,41.29072189,113634400,4/10/2018,3,3,12,6,4,4,4
43.05749893,43.47999954,42.92499924,43.11000061,41.09766769,89726400,4/11/2018,0,7,0,2,2,3,0
43.35250092,43.75,43.25999832,43.53499985,41.50283813,91557200,4/12/2018,0,4,6,6,0,8,8
43.69499969,43.95999908,43.46250153,43.68249893,41.64344788,100497200,4/13/2018,4,12,12,0,10,12,10
43.75749969,44.04750061,43.70750046,43.95500183,41.90322495,86313600,4/16/2018,8,8,0,6,6,6,6
44.12250137,44.73500061,44.10250092,44.56000137,42.47999191,106421600,4/17/2018,0,0,9,0,3,3,3
44.45249939,44.70500183,44.22000122,44.45999908,42.38465118,83018000,4/18/2018,0,10,0,3,3,4,0
43.43999863,43.84749985,43.16500092,43.20000076,41.18347931,139235200,4/19/2018,0,3,2,2,0,7,0
42.65000153,42.80500031,41.35749817,41.43000031,39.49608994,261964400,4/20/2018,2,2,2,3,6,3,0
41.70750046,41.72999954,41.02249908,41.31000137,39.38169479,146062000,4/23/2018,2,2,8,6,4,2,4
41.41749954,41.58250046,40.30500031,40.73500061,38.83353806,134768000,4/24/2018,0,8,3,3,5,3,4
40.65499878,41.35499954,40.60250092,40.91249847,39.00273895,113528400,4/25/2018,0,4,0,10,0,3,3
41.02999878,41.43249893,40.84249878,41.05500031,39.13859558,111852000,4/26/2018,8,0,22,0,18,8,12
41,41.08250046,40.15750122,40.58000183,38.68577194,142623200,4/27/2018,0,10,0,12,6,8,0
40.53250122,41.81499863,40.45999908,41.31499863,39.38645935,169709600,4/30/2018,8,4,9,12,4,8,9
41.60250092,42.29999924,41.31750107,42.27500153,40.30164337,214277600,5/1/2018,8,18,15,8,18,15,0
43.80749893,44.4375,43.45000076,44.14250183,42.08197403,266157600,5/2/2018,20,18,8,15,15,0,0
43.97000122,44.375,43.61000061,44.22249985,42.15824127,136272800,5/3/2018,12,0,6,6,0,0,0
44.5625,46.0625,44.54249954,45.95750046,43.81225586,224805200,5/4/2018,4,9,9,9,0,13,18
46.29499817,46.91749954,46.1875,46.29000092,44.1292305,169805600,5/7/2018,6,6,6,0,6,12,0
46.24750137,46.55500031,45.91749954,46.51250076,44.34134293,113611200,5/8/2018,3,3,3,3,4,4,0
46.63750076,46.84999847,46.30500031,46.84000015,44.65355682,92844800,5/9/2018,0,4,2,4,6,2,2
46.93500137,47.59249878,46.91249847,47.50999832,45.2922821,111957200,5/10/2018,6,6,12,6,6,6,6
47.37250137,47.51499939,46.86249924,47.14749908,45.12001801,104848800,5/11/2018,0,8,0,4,4,0,0
47.25249863,47.38249969,46.96500015,47.03749847,45.01475906,83115200,5/14/2018,6,6,6,6,0,8,8
46.69499969,46.76750183,46.27500153,46.61000061,44.60564041,94780800,5/15/2018,6,6,6,0,6,12,0
46.51750183,47.11500168,46.5,47.04499817,45.02193451,76732400,5/16/2018,8,8,4,6,6,6,6
47,47.22750092,46.59000015,46.74750137,44.73722839,69176000,5/17/2018,0,3,2,0,5,0,0
46.79750061,46.95249939,46.53250122,46.57749939,44.57453537,73190800,5/18/2018,6,6,6,6,0,8,8
47,47.31750107,46.72750092,46.90750122,44.8903389,73603200,5/21/2018,7,12,7,0,8,8,8
47.09500122,47.22000122,46.69499969,46.79000092,44.7779007,60962800,5/22/2018,7,7,0,4,4,6,0
46.58750153,47.125,46.43999863,47.09000015,45.06499481,80233600,5/23/2018,0,4,3,8,0,9,6
47.19250107,47.20999908,46.55250168,47.03749847,45.01475906,92936000,5/24/2018,3,3,10,0,8,8,0
47.05749893,47.41249847,46.91249847,47.14500046,45.11762238,69844000,5/25/2018,6,5,6,5,4,6,6
46.90000153,47.1875,46.71749878,46.97499847,44.95495224,90056400,5/29/2018,0,6,3,0,3,6,0
46.93000031,47,46.69499969,46.875,44.85924149,74762000,5/30/2018,4,4,6,4,6,4,4
46.80500031,47.05749893,46.53499985,46.71749878,44.70851898,109931200,5/31/2018,0,6,3,0,3,6,0
46.99750137,47.56499863,46.9375,47.56000137,45.5147934,93770000,6/1/2018,12,9,4,8,9,8,4
47.90999985,48.35499954,47.83750153,47.95750046,45.89519119,105064800,6/4/2018,11,4,6,4,11,4,4
48.26750183,48.48500061,48.09000015,48.32749939,46.24927521,86264000,6/5/2018,4,4,0,15,12,4,15
48.40750122,48.52000046,47.97999954,48.49499893,46.4095726,83734400,6/6/2018,3,0,9,9,3,12,0
48.53499985,48.54999924,48.08499908,48.36500168,46.28516769,85388800,6/7/2018,3,4,4,4,6,5,0
47.79249954,48,47.44250107,47.92499924,45.86408997,106627200,6/8/2018,0,1,1,2,1,1,0
47.83750153,47.99250031,47.55250168,47.80749893,45.75164032,73234000,6/11/2018,0,1,2,3,2,1,1
47.84749985,48.15250015,47.78749847,48.06999969,46.00285721,67644400,6/12/2018,0,6,8,3,4,4,3
48.10499954,48.22000122,47.61000061,47.67499924,45.6248436,86553600,6/13/2018,0,8,0,4,4,0,0
47.88750076,47.89250183,47.55500031,47.70000076,45.64877701,86440400,6/14/2018,6,6,6,6,0,8,8
47.50749969,47.54000092,47.06499863,47.20999908,45.17984009,246876800,6/15/2018,6,6,6,0,6,12,0
46.97000122,47.30500031,46.79999924,47.18500137,45.15591812,73939600,6/18/2018,4,4,6,4,6,4,4
46.28499985,46.58250046,45.86249924,46.42250061,44.4262085,134314000,6/19/2018,0,6,3,0,3,6,0
46.58750153,46.79999924,46.43249893,46.625,44.61999893,82514800,6/20/2018,4,4,6,4,6,4,4
46.8125,47.08750153,46.23500061,46.36500168,44.37117004,102847600,6/21/2018,0,8,4,0,4,6,4
46.52999878,46.53749847,46.17499924,46.22999954,44.24197388,108801600,6/22/2018,12,9,0,8,9,8,6
45.84999847,46.22999954,45.18249893,45.54249954,43.58404922,126652400,6/25/2018,0,0,5,0,2,3,0
45.74750137,46.63249969,45.63499832,46.10749817,44.12474823,98276800,6/26/2018,4,11,4,6,4,11,4
46.30749893,46.81999969,46.00749969,46.04000092,44.06014633,101141200,6/27/2018,0,4,3,6,9,0,8
46.02500153,46.55250168,45.95000076,46.375,44.38073349,69460800,6/28/2018,4,4,12,15,0,15,4
46.57249832,46.79750061,45.72750092,46.27750015,44.28744507,90950800,6/29/2018,3,6,9,0,8,4,0
45.95500183,46.82500076,45.85499954,46.79499817,44.78268814,70925200,7/2/2018,6,8,4,8,4,8,6
46.94749832,46.98749924,45.88499832,45.97999954,44.00272751,55819200,7/3/2018,0,3,4,0,4,3,0
46.31499863,46.60250092,46.06999969,46.34999847,44.35682678,66416800,7/5/2018,6,5,6,5,4,6,6
46.35499954,47.10749817,46.29999924,46.99250031,44.97169113,69940800,7/6/2018,0,12,6,0,6,6,6
47.375,47.66999817,47.32500076,47.64500046,45.59612656,79026400,7/9/2018,18,13,0,9,9,9,4
47.67750168,47.81999969,47.54499817,47.58750153,45.54111099,63756400,7/10/2018,0,0,0,0,0,0,0
47.125,47.44499969,46.90250015,46.97000122,44.95016098,75326000,7/11/2018,3,3,3,3,0,12,0
47.38249969,47.85250092,47.32749939,47.75749969,45.70378876,72164400,7/12/2018,8,8,8,4,12,4,12
47.77000046,47.95999908,47.72499847,47.83250046,45.7755661,50055600,7/13/2018,6,6,4,6,5,6,5
47.88000107,48.16249847,47.60499954,47.72750092,45.67508698,60172400,7/16/2018,0,3,4,5,0,6,0
47.4375,47.96749878,47.29999924,47.86249924,45.8042717,62138000,7/17/2018,6,6,5,6,9,5,5
47.94499969,47.95000076,47.48249817,47.59999847,45.55307007,65573600,7/18/2018,2,2,6,4,2,4,0
47.42250061,48.13750076,47.42250061,47.97000122,45.9071579,81147200,7/19/2018,0,6,3,4,3,4,4
47.94499969,48.10749817,47.54249954,47.86000061,45.80187225,82704800,7/20/2018,0,3,4,0,4,3,0
47.66999817,47.99000168,47.38999939,47.90250015,45.842556,63957600,7/23/2018,6,5,6,5,4,6,6
48.11249924,48.41500092,48.01250076,48.25,46.17510986,74791600,7/24/2018,0,12,7,0,8,8,3
48.26499939,48.71250153,48.10749817,48.70500183,46.61054611,66839600,7/25/2018,18,14,0,12,12,4,4
48.65250015,48.99000168,48.40250015,48.55250168,46.46461487,76304000,7/26/2018,0,0,0,0,0,0,0
48.74750137,48.79750061,47.52500153,47.74499893,45.69182968,96096000,7/27/2018,3,3,3,3,0,12,0
47.97499847,48.04999924,47.26750183,47.47750092,45.43582916,84118000,7/30/2018,4,4,4,6,12,3,3
47.57500076,48.03499985,47.33499908,47.57249832,45.52674866,157492000,7/31/2018,3,3,12,6,4,4,4
49.78250122,50.43999863,49.32749939,50.375,48.20873642,271742800,8/1/2018,0,18,0,6,6,6,0
50.14500046,52.09500122,50.08750153,51.84749985,49.61791611,249616000,8/2/2018,22,0,8,8,18,0,12
51.75749969,52.18500137,51.36999893,51.99750137,49.76145935,133789600,8/3/2018,0,0,0,12,0,12,0
52,52.3125,51.76750183,52.26750183,50.01984787,101701600,8/6/2018,6,6,8,6,8,9,9
52.33000183,52.375,51.68999863,51.77750015,49.55092621,102349600,8/7/2018,6,3,6,3,4,8,0
51.51250076,51.95249939,51.13000107,51.8125,49.58441162,90102000,8/8/2018,0,4,4,3,3,3,3
52.38249969,52.44499969,51.79999924,52.22000122,49.97439575,93970400,8/9/2018,0,12,6,0,6,6,6
51.84000015,52.27500153,51.66749954,51.88249969,49.82554245,98444800,8/10/2018,7,7,0,4,4,6,0
52.32749939,52.73749924,51.92499924,52.21749878,50.14725494,103563600,8/13/2018,0,4,6,6,0,8,8
52.54000092,52.63999939,52.06499863,52.4375,50.35853195,82992000,8/14/2018,4,12,12,0,10,12,10
52.30500031,52.68500137,52.08250046,52.56000137,50.47618103,115230400,8/15/2018,6,6,0,5,6,6,5
52.9375,53.45249939,52.86750031,53.33000183,51.21564865,114001600,8/16/2018,0,0,10,6,6,10,0
53.36000061,54.48749924,53.29000092,54.39500046,52.23842621,141708000,8/17/2018,0,21,12,12,21,0,0
54.52500153,54.79499817,53.77750015,53.86500168,51.72944641,121150800,8/20/2018,10,6,6,10,0,0,0
54.20000076,54.29750061,53.50749969,53.75999832,51.62860489,104639200,8/21/2018,8,6,8,6,0,10,10
53.52500153,54.09000015,53.45999908,53.76250076,51.63100433,76072400,8/22/2018,12,12,12,0,12,12,12
53.66249847,54.26250076,53.65000153,53.87250137,51.73665237,75532800,8/23/2018,12,12,0,6,6,6,6
54.15000153,54.22499847,53.77750015,54.04000092,51.89750671,73905600,8/24/2018,0,0,0,0,0,0,0
54.28749847,54.68500137,54.08250046,54.48500061,52.32486343,82100400,8/27/2018,0,0,0,0,0,0,0
54.75249863,55.13499832,54.72999954,54.92499924,52.74741364,91107200,8/28/2018,0,0,0,0,16,0,16
55.03749847,55.87250137,54.85250092,55.74499893,53.53489685,109019200,8/29/2018,0,0,0,16,0,16,0
55.8125,57.06499863,55.59999847,56.25749969,54.02709198,195175200,8/30/2018,0,0,15,8,15,0,20
56.62749863,57.21749878,56.5,56.90750122,54.6513176,173360400,8/31/2018,0,12,15,16,0,16,15
57.10250092,57.29499817,56.65750122,57.09000015,54.82658768,109560400,9/4/2018,4,8,6,0,5,9,0
57.24750137,57.41749954,56.27500153,56.71749878,54.46884918,133332000,9/5/2018,3,3,3,3,4,4,0
56.55749893,56.83750153,55.32500076,55.77500153,53.56372452,137160000,9/6/2018,0,2,1,2,3,2,0
55.46250153,56.34249878,55.17750168,55.32500076,53.13154984,150479200,9/7/2018,1,1,4,4,4,1,1
55.23749924,55.46250153,54.11750031,54.58250046,52.41849518,158066000,9/10/2018,0,2,3,2,1,2,0
54.50249863,56.07500076,54.13999939,55.96250153,53.74378204,142996000,9/11/2018,0,12,3,6,6,7,0
56.23500061,56.25,54.95999908,55.26750183,53.07634354,197114800,9/12/2018,6,3,4,3,6,0,0
55.88000107,57.08750153,55.64250183,56.60250092,54.35840988,166825600,9/13/2018,6,6,4,11,0,11,4
56.4375,56.70999908,55.63000107,55.95999908,53.74137497,127997200,9/14/2018,4,3,7,0,6,4,0
55.53749847,55.73749924,54.31750107,54.47000122,52.31046295,148780400,9/17/2018,4,4,3,4,3,6,0
54.44749832,55.46250153,54.27999878,54.56000137,52.39689255,126286800,9/18/2018,0,4,2,4,6,2,2
54.625,54.90499878,53.82500076,54.59249878,52.42809677,108495200,9/19/2018,5,5,9,6,5,6,6
55.06000137,55.56999969,54.78749847,55.00749969,52.8266449,106435200,9/20/2018,0,15,0,12,9,6,0
55.19499969,55.34000015,54.32249832,54.41500092,52.25762939,384986800,9/21/2018,10,0,10,6,6,0,0
54.20500183,55.31499863,54.15750122,55.19749832,53.00911713,110773600,9/24/2018,4,10,9,10,0,11,14
54.9375,55.70500183,54.92499924,55.54750061,53.34523773,98217600,9/25/2018,8,10,7,0,7,10,8
55.25,55.9375,54.93999863,55.10499954,52.92027283,95938800,9/26/2018,5,5,0,4,4,6,0
55.95500183,56.61000061,55.88499832,56.23749924,54.00787354,120724800,9/27/2018,0,4,5,6,3,6,6
56.19749832,56.45999908,56.00500107,56.43500137,54.19754791,91717600,9/28/2018,3,6,8,3,5,9,0
56.98749924,57.35499954,56.58750153,56.81499863,54.56248093,94403200,10/1/2018,0,4,4,3,3,3,3
56.8125,57.5,56.65750122,57.31999969,55.04746246,99152800,10/2/2018,9,12,9,4,10,10,4
57.51250076,58.36750031,57.44499969,58.01750183,55.71730804,114619200,10/3/2018,18,14,0,12,12,4,4
57.69499969,58.08750153,56.68249893,56.99750137,54.73774719,128168000,10/4/2018,0,0,0,0,0,0,0
56.99000168,57.10250092,55.14500046,56.07249832,53.84942245,134322000,10/5/2018,6,6,6,6,0,12,12
55.55250168,56.20000076,55.04999924,55.94250107,53.72457504,118655600,10/8/2018,12,12,12,0,12,12,12
55.90999985,56.81750107,55.5625,56.71749878,54.46884918,107564000,10/9/2018,12,12,0,6,6,6,6
56.36500168,56.58750153,54.01250076,54.09000015,51.94552612,167962400,10/10/2018,0,0,0,0,0,0,0
53.63000107,54.875,53.08000183,53.61249924,51.48694992,212497600,10/11/2018,6,6,6,6,0,12,12
55.10499954,55.72000122,54.20999908,55.52750015,53.3260231,161351600,10/12/2018,12,12,12,0,12,12,12
55.29000092,55.45750046,54.31750107,54.34000015,52.18560791,123164000,10/15/2018,7,7,0,4,4,6,0
54.73249817,55.74750137,54.18999863,55.53749847,53.33563232,116736000,10/16/2018,0,4,6,6,0,8,8
55.57500076,55.65999985,54.83499908,55.29750061,53.10514832,91541600,10/17/2018,3,8,8,0,7,12,0
54.46500015,54.93500137,53.25,54.00500107,51.86389542,130325200,10/18/2018,3,3,3,3,4,4,0
54.51499939,55.31499863,54.35749817,54.82749939,52.65378189,132314800,10/19/2018,0,8,4,3,6,3,6
54.94749832,55.84000015,54.73500061,55.16249847,52.9754982,115168400,10/22/2018,8,8,4,6,6,6,6
53.95750046,55.8125,53.67499924,55.68249893,53.47488785,155071200,10/23/2018,0,4,0,10,0,3,3
55.65000153,56.05749893,53.63499832,53.77249908,51.64060974,163702000,10/24/2018,3,0,10,0,3,4,0
54.42750168,55.34500122,54.1875,54.95000076,52.77142715,119423200,10/25/2018,6,6,6,6,4,8,8
53.97499847,55.04750061,53.16749954,54.07500076,51.93111801,189033600,10/26/2018,0,6,3,0,3,6,0
54.79750061,54.92250061,51.52249908,53.06000137,50.95635605,183742000,10/29/2018,3,3,3,3,4,4,0
52.78749847,53.79499817,52.31750107,53.32500076,51.21084213,146640000,10/30/2018,0,8,4,3,6,3,6
54.22000122,55.11249924,54.15499878,54.71500015,52.54574966,153435600,10/31/2018,16,10,8,9,12,9,4
54.76250076,55.59000015,54.20249939,55.55500031,53.3524437,233292800,11/1/2018,0,12,0,12,9,0,9
52.38750076,53.41249847,51.35749817,51.86999893,49.81352997,365314800,11/2/2018,9,0,9,12,0,12,0
51.07500076,51.09749985,49.54249954,50.39749908,48.39941788,264654800,11/5/2018,6,6,8,6,8,9,9
50.47999954,51.18000031,50.42250061,50.94250107,48.92281342,127531600,11/6/2018,12,4,12,4,8,8,8
51.49250031,52.51499939,51.03250122,52.48749924,50.40655136,133697600,11/7/2018,0,12,0,3,3,3,3
52.49499893,52.52999878,51.6875,52.12250137,50.23067856,101450400,11/8/2018,0,0,3,3,3,0,9
51.38750076,51.50249863,50.5625,51.11750031,49.26216125,137463200,11/9/2018,0,6,6,6,0,18,0
